A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
5,3,0,0,0,0,5,3,9,c0
5,3,0,0,0,1,5,4,2,c0
5,4,1,0,0,0,4,2,9,c0
0,3,3,0,2,1,4,2,9,c0
5,3,6,0,2,1,4,2,9,c0
5,3,11,0,0,0,8,4,2,c0
5,3,9,0,0,0,8,4,2,c0
5,3,11,0,0,0,8,4,9,c0
5,3,6,0,0,1,7,4,9,c0
5,4,6,0,2,0,4,2,9,c0
5,3,0,0,0,0,5,4,2,c0
1,4,1,0,0,1,1,2,2,c3
5,3,9,0,0,0,8,4,0,c0
5,0,0,0,0,0,4,2,9,c0
2,3,6,0,4,0,4,2,9,c0
5,4,2,0,7,0,6,5,4,c0
5,3,0,0,0,1,5,4,2,c0
5,0,11,0,0,0,8,4,9,c0
5,3,9,0,0,1,8,4,9,c0
2,3,9,0,0,0,6,4,2,c3
4,3,6,0,7,1,11,6,7,c4
3,4,6,0,4,0,4,7,9,c0
5,3,6,0,2,1,4,2,9,c0
5,3,2,0,0,1,6,3,9,c0
5,3,6,0,0,1,6,3,9,c0
4,4,11,0,6,0,11,2,1,c4
5,4,6,0,0,1,6,4,9,c0
5,3,3,0,0,0,6,3,9,c0
5,4,5,0,0,0,5,2,9,c0
5,4,6,0,0,0,7,3,9,c0
5,4,11,0,0,0,8,4,9,c0
2,3,3,0,1,0,2,6,6,c3
5,0,4,0,0,0,4,2,9,c0
5,3,4,0,2,1,4,2,9,c0
2,3,3,0,1,0,2,6,6,c3
5,3,0,0,0,0,5,3,2,c0
5,4,8,0,3,1,8,5,1,c0
5,3,2,0,0,0,4,2,9,c0
1,3,2,0,8,1,1,4,3,c3
4,0,5,0,1,1,11,6,8,c4
5,3,6,0,2,1,4,2,9,c0
4,0,2,0,9,0,11,1,8,c4
5,0,6,0,0,0,6,3,9,c0
1,3,9,0,2,0,6,4,2,c3
5,3,1,0,0,1,5,2,9,c0
5,3,11,0,2,0,8,4,9,c0
1,3,0,0,1,0,0,6,6,c3
2,0,5,0,4,1,4,2,9,c0
2,0,9,0,0,0,6,4,2,c3
5,0,4,0,2,0,4,2,9,c0
2,3,1,0,1,1,0,6,6,c3
5,3,11,0,0,0,8,4,2,c0
4,0,6,0,9,0,11,1,8,c4
5,3,2,0,0,1,7,4,2,c0
5,0,6,0,0,0,8,4,9,c0
2,3,3,0,4,1,2,7,9,c0
1,3,1,0,0,1,1,3,0,c3
1,3,9,0,0,1,5,4,2,c3
2,0,4,0,4,1,3,2,9,c0
5,3,1,0,0,0,6,4,2,c0
5,3,11,0,0,0,8,4,2,c0
0,3,6,0,4,0,4,2,9,c0
5,3,4,0,0,1,5,3,9,c0
2,3,9,0,4,0,6,3,9,c0
4,0,5,0,9,0,11,1,8,c4
5,0,1,0,0,0,4,2,9,c0
4,3,5,0,1,0,11,0,8,c4
1,3,9,0,0,1,5,4,0,c3
5,0,3,0,0,0,5,2,9,c0
5,3,1,0,0,0,5,2,9,c0
5,3,2,0,7,1,7,4,1,c0
4,0,11,0,6,0,11,2,1,c4
5,4,6,0,0,0,6,3,9,c0
5,4,1,0,0,0,4,2,9,c0
5,3,9,0,2,0,8,4,9,c0
5,3,11,0,2,0,8,4,9,c0
5,3,3,0,0,1,8,4,2,c0
5,3,6,0,2,0,5,2,9,c0
5,3,1,0,0,0,6,4,2,c0
5,0,4,0,0,1,8,4,9,c0
2,3,9,0,0,0,6,4,0,c3
5,3,11,0,0,1,8,4,2,c0
1,3,9,0,0,1,6,4,2,c3
2,0,2,0,4,0,2,7,9,c0
5,3,1,0,0,1,5,3,9,c0
5,3,3,0,0,1,8,4,9,c0
0,3,3,0,4,0,3,7,9,c0
5,3,3,0,0,1,6,3,9,c0
1,3,9,0,0,1,6,4,2,c3
5,3,1,0,0,0,6,4,0,c0
2,0,1,0,8,1,1,4,3,c3
5,0,1,0,0,0,6,3,9,c0
2,3,9,0,0,1,6,4,2,c3
5,3,1,0,0,1,6,4,2,c0
5,0,2,0,2,0,3,7,9,c0
0,4,2,0,4,0,2,7,9,c0
1,3,9,0,0,0,6,4,2,c3
1,3,1,0,3,1,1,4,5,c3
5,3,2,0,0,1,5,3,9,c0
5,0,0,0,0,0,4,2,9,c0
5,3,5,0,0,0,7,3,9,c0
5,4,1,0,0,1,4,2,9,c0
5,4,1,0,0,0,6,4,0,c0
5,3,1,0,0,0,5,2,9,c0
1,3,2,0,3,0,1,4,5,c3
5,3,3,0,0,0,5,2,9,c0
2,3,1,0,8,0,1,4,5,c3
5,3,2,0,0,0,7,4,0,c0
1,3,1,0,0,0,1,3,0,c3
5,3,2,0,2,0,3,7,9,c0
5,3,11,0,0,0,8,4,9,c0
2,0,9,0,0,0,6,4,2,c3
1,3,1,0,1,1,0,6,6,c3
5,3,2,0,0,1,5,3,9,c0
5,3,6,0,0,0,6,3,9,c0
5,6,2,0,0,0,4,2,9,c0
5,4,4,0,0,1,4,2,9,c0
1,3,9,0,0,1,6,4,0,c3
5,0,3,0,0,0,5,2,9,c0
5,3,9,0,0,1,8,4,2,c0
5,3,6,0,2,0,5,2,9,c0
2,3,3,0,7,0,2,5,5,c3
5,3,0,0,0,1,5,4,0,c0
5,3,6,0,0,0,6,3,9,c0
1,3,12,0,7,0,0,4,5,c3
1,3,2,0,7,0,2,5,5,c3
5,3,6,0,2,1,4,2,9,c0
5,1,11,0,0,0,8,4,2,c2
1,3,2,0,0,0,1,4,1,c3
4,0,11,0,6,0,11,2,1,c4
5,3,4,0,0,0,8,4,9,c0
4,3,6,0,7,0,11,6,7,c4
2,3,2,0,4,1,1,7,9,c0
4,0,11,0,6,0,11,2,1,c4
5,4,2,0,0,0,6,3,9,c0
5,3,0,0,0,0,5,2,9,c0
1,3,1,0,8,0,1,4,5,c3
5,3,1,0,0,0,4,2,9,c0
0,1,6,0,3,1,4,5,5,c2
2,3,3,0,7,1,2,5,5,c3
4,3,6,0,7,0,11,6,7,c4
3,0,9,0,4,0,6,3,9,c0
5,3,6,0,0,0,6,3,9,c0
5,3,4,0,0,1,5,3,9,c0
2,4,9,0,2,1,6,4,2,c3
5,3,6,0,0,0,8,4,9,c0
4,0,6,0,9,0,11,1,8,c4
2,3,9,0,2,0,6,4,2,c3
1,3,9,0,2,0,5,4,2,c3
1,3,9,0,2,1,6,4,2,c3
5,3,0,0,0,1,5,3,9,c0
5,3,4,0,0,0,6,3,9,c0
5,3,11,0,8,1,8,6,0,c0
5,3,0,0,0,0,5,4,2,c0
5,3,3,0,2,0,4,2,9,c0
0,3,3,0,4,0,4,7,9,c0
5,4,0,0,0,0,4,2,9,c0
5,3,1,0,0,0,4,2,9,c0
1,4,0,0,7,1,0,4,5,c3
5,3,0,0,0,1,5,4,2,c0
5,3,0,0,0,1,6,4,2,c0
5,4,0,0,0,0,5,4,2,c0
1,3,6,0,4,1,4,2,9,c0
1,3,1,0,8,0,1,4,5,c3
5,3,6,0,0,0,8,4,9,c0
5,3,2,0,0,1,5,3,9,c0
4,0,11,0,6,0,11,2,1,c4
5,3,6,0,0,0,7,3,9,c0
5,3,0,0,0,0,5,4,2,c0
5,3,6,0,0,1,7,4,9,c0
5,4,3,0,0,0,4,2,9,c0
5,3,11,0,0,0,8,4,9,c0
5,3,2,0,0,0,7,4,9,c0
2,0,3,0,4,1,2,7,9,c0
4,3,6,0,1,1,11,6,7,c4
5,0,3,0,0,0,8,4,9,c0
3,0,3,0,4,0,2,7,9,c0
1,4,0,0,1,0,0,6,6,c3
5,0,0,0,0,0,4,2,9,c0
5,4,6,0,0,0,7,4,9,c0
5,3,9,0,8,1,8,5,0,c0
1,4,10,0,0,0,7,4,2,c3
5,3,2,0,0,0,5,3,9,c0
5,3,1,0,0,0,6,4,2,c0
2,0,10,0,0,1,6,4,2,c3
4,3,6,0,1,1,11,0,8,c4
4,4,11,0,6,0,11,2,1,c4
5,0,11,0,0,1,8,4,9,c0
5,3,11,0,0,0,8,4,2,c0
5,3,1,0,0,1,6,3,9,c0
5,3,7,0,0,1,8,4,9,c0
3,3,11,0,4,1,8,4,9,c0
5,3,2,0,0,1,4,2,9,c0
0,0,5,0,2,1,4,2,9,c0
5,0,3,0,0,1,5,2,9,c0
5,4,3,0,2,1,4,2,9,c0
5,3,6,0,0,0,8,4,9,c0
2,3,9,0,2,0,6,4,2,c3
4,0,6,0,9,0,11,1,8,c4
5,3,2,0,0,0,6,4,2,c0
5,0,1,0,0,0,5,2,9,c0
5,0,5,0,0,0,5,2,9,c0
0,0,6,0,4,0,4,2,9,c0
4,3,4,0,9,0,11,1,8,c4
5,3,9,0,8,0,8,4,0,c0
5,4,11,0,0,0,8,4,9,c0
1,3,1,0,0,0,1,2,2,c3
5,3,6,0,0,1,6,3,9,c0
5,3,6,0,0,1,6,3,9,c0
5,3,2,0,0,1,5,3,9,c0
1,3,9,0,0,1,5,4,0,c3
1,3,0,0,1,1,0,6,6,c3
5,3,3,0,0,1,5,3,9,c0
2,3,6,0,4,0,4,7,9,c0
3,3,6,0,5,0,4,7,9,c0
5,3,2,0,8,1,6,4,0,c0
5,3,1,0,8,1,6,4,0,c0
5,0,2,0,0,0,4,2,9,c0
0,3,2,0,2,1,2,7,9,c0
5,3,3,0,0,1,8,4,9,c0
5,3,6,0,0,1,6,4,9,c0
5,3,3,0,3,0,8,4,1,c0
5,3,2,0,0,1,7,4,0,c0
2,0,3,0,4,0,2,7,9,c0
5,3,3,0,8,1,8,4,0,c0
5,3,6,0,0,0,6,3,9,c0
5,3,11,0,0,1,8,4,2,c0
5,3,1,0,0,0,4,2,9,c0
5,0,2,0,0,0,6,3,9,c0
5,3,11,0,0,1,8,4,9,c0
5,4,1,0,0,0,5,3,9,c0
4,3,5,0,1,0,11,6,8,c4
5,3,2,0,2,0,3,7,9,c0
4,0,11,0,6,0,11,2,1,c4
5,4,1,0,0,0,5,3,9,c0
5,3,1,0,0,1,4,2,9,c0
5,0,4,0,0,0,4,2,9,c0
2,3,4,0,4,1,3,7,9,c0
3,3,6,0,5,0,4,7,9,c0
5,3,2,0,0,0,5,2,9,c0
4,3,11,0,6,0,11,2,1,c4
5,3,6,0,0,0,8,4,9,c0
1,3,9,0,2,1,6,4,2,c3
5,3,11,0,0,0,8,4,9,c0
2,0,10,0,2,0,6,4,2,c3
5,4,11,0,0,1,8,4,9,c0
5,3,3,0,2,0,4,2,9,c0
5,3,2,0,2,1,4,2,9,c0
4,6,4,0,9,0,11,1,8,c4
5,3,1,0,0,1,4,2,9,c0
3,3,11,0,5,0,7,3,9,c0
5,3,0,0,0,0,5,4,2,c0
4,3,3,0,9,0,11,1,8,c4
5,3,2,0,0,1,7,4,9,c0
5,3,9,0,2,0,8,4,9,c0
5,3,2,0,3,1,6,4,1,c0
5,4,1,0,0,0,4,2,9,c0
5,3,4,0,7,0,8,5,1,c0
0,3,4,0,4,0,4,7,9,c0
5,3,1,0,0,0,6,3,9,c0
5,0,4,0,0,0,6,3,9,c0
5,3,3,0,0,1,4,2,9,c0
2,4,9,0,4,0,6,3,9,c0
2,3,9,0,0,0,6,4,2,c3
5,3,6,0,0,0,6,3,9,c0
5,3,6,0,2,1,4,2,9,c0
5,3,1,0,0,0,5,2,9,c0
1,3,9,0,2,1,6,4,2,c3
0,0,8,0,4,0,5,2,9,c0
5,3,1,0,8,1,6,4,0,c0
5,3,3,0,2,0,4,2,9,c0
5,4,3,0,0,1,6,3,9,c0
5,3,9,0,0,0,8,4,2,c0
5,3,1,0,0,0,4,2,9,c0
5,4,0,0,0,0,5,2,9,c0
5,3,6,0,2,0,5,2,9,c0
1,3,0,0,1,0,0,6,7,c3
5,3,6,0,0,1,5,3,9,c0
5,0,3,0,0,0,5,3,9,c0
1,3,0,0,1,1,0,6,6,c3
5,3,5,0,0,1,6,3,9,c0
3,0,5,0,4,0,2,7,9,c0
5,3,1,0,3,0,6,4,1,c0
5,3,0,0,0,1,5,4,2,c0
5,4,2,0,0,0,5,3,9,c0
5,3,1,0,0,1,4,2,9,c0
5,3,6,0,0,0,7,3,9,c0
5,3,6,0,0,1,6,4,9,c0
5,3,6,0,0,1,8,4,9,c0
5,0,4,0,0,0,5,3,9,c0
5,3,3,0,0,0,6,3,9,c0
0,0,6,0,2,1,4,2,9,c0
1,3,1,0,0,0,0,4,0,c3
5,0,4,0,0,0,5,3,9,c0
1,3,9,0,2,1,6,4,2,c3
5,4,1,0,0,0,4,2,9,c0
5,3,3,0,0,1,5,3,9,c0
5,3,1,0,7,0,6,4,3,c0
5,4,2,0,0,0,5,3,9,c0
0,0,3,0,2,1,4,2,9,c0
5,3,1,0,0,1,4,2,9,c0
5,3,9,0,2,0,8,4,9,c0
4,4,11,0,6,0,11,2,1,c4
5,3,11,0,2,0,8,4,9,c0
5,3,3,0,0,0,4,2,9,c0
5,3,3,0,0,1,4,2,9,c0
2,0,9,0,0,0,6,4,2,c3
2,3,7,0,4,0,4,2,9,c0
5,0,11,0,0,0,8,4,2,c0
5,3,5,0,0,1,5,3,9,c0
1,3,1,0,0,1,0,4,1,c3
2,0,7,0,4,1,4,2,9,c0
5,0,0,0,0,0,4,2,9,c0
5,3,0,0,0,1,5,3,9,c0
5,3,6,0,2,0,4,2,9,c0
2,3,3,0,1,0,2,6,6,c3
3,3,6,0,5,0,4,7,9,c0
5,3,1,0,0,1,6,4,0,c0
5,1,8,0,7,0,8,6,3,c2
2,0,1,0,7,0,1,4,5,c3
5,3,3,0,0,0,4,2,9,c0
5,3,1,0,8,1,6,4,0,c0
5,3,3,0,0,0,8,3,9,c0
5,3,5,0,2,0,4,2,9,c0
5,3,3,0,8,1,8,4,0,c0
5,3,5,0,0,1,7,3,9,c0
1,3,9,0,0,1,5,4,1,c3
1,3,2,0,0,0,2,4,1,c3
5,0,3,0,0,0,5,2,9,c0
5,3,2,0,0,0,4,2,9,c0
5,3,2,0,0,0,7,4,2,c0
5,3,0,0,0,1,6,4,2,c0
1,3,10,0,0,0,7,4,2,c3
4,3,4,0,9,0,11,0,8,c4
4,3,3,0,9,0,11,1,8,c4
5,3,0,0,0,1,5,4,2,c0
5,3,1,0,0,0,6,3,2,c0
0,0,4,0,2,1,4,2,9,c0
1,3,1,0,1,0,0,6,7,c3
4,3,6,0,7,1,11,5,7,c4
1,3,3,0,1,1,2,6,6,c3
2,3,9,0,2,1,6,4,2,c3
5,3,2,0,0,0,6,4,2,c0
5,0,4,0,0,0,6,3,9,c0
5,3,3,0,2,1,4,2,9,c0
5,3,6,0,0,0,5,3,9,c0
5,3,3,0,0,0,8,4,0,c0
5,3,7,0,0,1,8,4,9,c0
5,3,2,0,0,1,5,3,9,c0
5,3,6,0,2,0,6,3,9,c0
5,3,4,0,3,1,8,4,1,c0
5,3,6,0,2,0,5,2,9,c0
5,3,1,0,0,1,6,4,0,c0
5,3,1,0,0,1,4,2,9,c0
1,3,9,0,0,0,6,4,2,c3
5,0,7,0,0,0,6,3,9,c0
2,3,1,0,8,0,1,4,5,c3
5,3,1,0,0,1,6,4,0,c0
5,0,11,0,2,0,8,4,9,c0
1,3,9,0,2,1,6,4,2,c3
5,3,1,0,7,1,6,4,1,c0
4,3,6,0,7,0,11,5,7,c4
1,3,1,0,1,0,0,6,6,c3
5,3,6,0,0,1,8,4,9,c0
4,4,3,0,9,0,11,1,8,c4
5,0,3,0,0,1,4,2,9,c0
5,0,6,0,0,0,6,3,9,c0
5,4,6,0,0,1,6,3,9,c0
5,3,3,0,0,1,5,3,9,c0
5,0,11,0,0,0,8,4,9,c0
5,4,11,0,0,0,8,4,9,c0
5,1,8,0,7,0,7,6,4,c2
5,3,1,0,0,1,4,2,9,c0
5,3,2,0,2,0,4,2,9,c0
3,4,2,0,4,0,1,7,9,c0
5,3,1,0,0,0,6,3,9,c0
5,3,5,0,0,0,5,2,9,c0
5,0,0,0,0,0,4,2,9,c0
5,0,1,0,0,0,4,2,9,c0
5,3,9,0,2,0,8,4,9,c0
1,3,9,0,0,0,6,4,2,c3
5,3,6,0,2,0,4,2,9,c0
5,3,2,0,0,1,5,3,9,c0
1,3,9,0,2,1,6,4,2,c3
5,3,4,0,0,1,6,4,9,c0
5,3,3,0,0,1,4,2,9,c0
1,3,1,0,8,0,1,4,3,c3
5,3,3,0,0,0,5,2,9,c0
5,0,0,0,0,0,4,2,9,c0
5,1,6,0,0,0,8,4,9,c0
5,4,6,0,2,0,4,2,9,c0
2,4,6,0,4,0,4,2,9,c0
5,3,6,0,0,0,8,4,9,c0
5,3,2,0,0,0,7,4,2,c0
2,3,2,0,4,1,2,7,9,c0
5,3,6,0,0,1,6,3,9,c0
5,3,11,0,0,1,8,5,0,c0
5,0,4,0,0,0,8,4,9,c0
5,3,4,0,7,1,8,5,1,c0
5,4,6,0,0,0,7,4,9,c0
5,3,6,0,0,1,6,3,9,c0
5,3,6,0,0,1,7,4,9,c0
5,3,1,0,0,1,6,4,0,c0
5,3,11,0,0,0,8,4,2,c0
1,3,9,0,0,0,6,4,2,c3
5,0,3,0,0,1,5,3,9,c0
5,3,7,0,0,0,8,4,9,c0
4,6,6,0,3,0,11,5,7,c4
0,3,11,0,4,0,8,4,9,c0
5,3,4,0,0,0,5,2,9,c0
5,0,1,0,0,0,4,2,9,c0
5,3,6,0,0,0,5,3,9,c0
2,3,6,0,4,0,4,2,9,c0
1,3,1,0,1,1,0,5,6,c3
5,3,5,0,2,0,4,2,9,c0
1,3,7,0,4,1,4,2,9,c0
5,4,6,0,0,1,7,4,9,c0
2,3,10,0,0,1,6,4,2,c3
5,3,3,0,0,0,6,3,9,c0
4,4,6,0,3,0,11,5,7,c4
5,0,6,0,0,0,6,3,9,c0
2,4,9,0,2,0,6,4,2,c3
5,0,1,0,0,0,5,2,9,c0
5,3,3,0,0,1,8,4,9,c0
2,3,5,0,4,0,4,7,9,c0
1,3,9,0,7,1,5,6,5,c3
5,3,6,0,2,1,5,2,9,c0
4,0,11,0,6,0,11,2,1,c4
5,3,11,0,0,0,8,5,2,c0
5,0,4,0,0,1,5,3,9,c0
5,0,0,0,0,0,4,2,9,c0
0,0,3,0,4,0,4,7,9,c0
5,0,1,0,0,0,5,3,9,c0
4,3,5,0,1,0,11,6,8,c4
2,3,1,0,0,0,1,2,2,c3
2,3,9,0,4,0,6,3,9,c0
5,3,6,0,0,1,5,3,9,c0
5,3,9,0,0,1,8,4,0,c0
5,3,11,0,0,0,8,4,2,c0
5,3,2,0,8,0,6,4,0,c0
5,3,1,0,3,0,6,4,1,c0
5,3,1,0,7,0,6,5,3,c0
1,3,9,0,2,0,6,4,2,c3
5,3,6,0,2,0,6,3,9,c0
1,3,1,0,7,1,1,4,5,c3
5,0,6,0,2,0,5,2,9,c0
5,3,2,0,8,1,7,4,0,c0
5,3,2,0,0,0,5,2,9,c0
5,4,3,0,2,0,4,2,9,c0
5,0,11,0,0,0,8,4,9,c0
5,3,6,0,0,0,6,3,9,c0
5,3,0,0,0,0,5,4,2,c0
1,3,9,0,2,1,5,3,2,c3
5,3,6,0,0,1,5,3,9,c0
5,3,3,0,0,1,5,2,9,c0
5,3,11,0,0,1,8,4,9,c0
1,3,9,0,0,1,6,4,0,c3
5,3,6,0,2,0,5,2,9,c0
2,3,3,0,4,0,2,7,9,c0
5,3,1,0,1,1,6,6,5,c0
2,3,0,0,1,1,0,6,6,c3
2,3,5,0,4,0,4,7,9,c0
5,3,0,0,0,1,5,3,9,c0
5,3,6,0,0,1,6,4,9,c0
5,3,9,0,8,0,8,4,0,c0
5,4,7,0,0,0,7,4,9,c0
5,3,3,0,2,0,4,2,9,c0
5,3,0,0,0,0,6,3,9,c0
2,0,9,0,2,0,6,4,2,c3
5,3,11,0,0,0,8,4,9,c0
5,3,1,0,0,0,4,2,9,c0
5,3,2,0,0,1,6,4,0,c0
5,3,5,0,0,1,8,4,0,c0
5,3,3,0,2,0,4,2,9,c0
1,3,9,0,0,0,6,4,2,c3
5,3,2,0,0,1,4,2,9,c0
5,4,0,0,0,1,4,2,9,c0
3,3,6,0,4,1,4,2,9,c0
5,3,3,0,0,0,7,4,9,c0
5,3,11,0,0,1,8,4,2,c0
5,3,4,0,0,0,8,4,9,c0
5,3,9,0,0,0,8,4,2,c0
1,3,1,0,8,1,1,4,3,c3
4,3,6,0,7,1,11,5,7,c4
5,4,1,0,0,0,6,3,9,c0
1,3,1,0,7,0,0,5,5,c3
4,3,6,0,7,0,11,5,7,c4
0,4,5,0,4,0,4,2,9,c0
5,3,1,0,0,1,4,2,9,c0
5,3,0,0,0,1,5,3,9,c0
5,0,3,0,2,0,4,2,9,c0
5,3,2,0,0,0,6,4,0,c0
1,3,1,0,8,0,1,4,5,c3
5,0,3,0,0,0,5,2,9,c0
4,3,6,0,1,0,11,6,7,c4
5,3,6,0,0,0,8,4,9,c0
4,0,0,0,9,1,11,0,8,c4
2,3,9,0,4,0,6,3,9,c0
5,3,0,0,0,1,4,2,9,c0
2,0,6,0,4,0,4,7,9,c0
5,0,1,0,1,0,6,6,5,c0
5,3,11,0,2,0,8,4,9,c0
5,3,11,0,2,0,8,4,9,c0
3,0,4,0,4,0,2,7,9,c0
5,3,2,0,0,0,5,2,9,c0
5,3,11,0,0,0,8,4,2,c0
5,0,11,0,0,1,8,4,9,c0
5,3,6,0,2,1,5,2,9,c0
5,4,4,0,0,1,4,2,9,c0
5,3,3,0,0,1,8,4,2,c0
5,3,2,0,0,1,5,3,9,c0
5,0,11,0,0,0,8,4,9,c0
5,0,7,0,0,0,8,4,9,c0
5,3,11,0,0,0,8,4,9,c0
5,0,4,0,2,1,4,2,9,c0
5,3,2,0,8,1,7,4,0,c0
0,3,4,0,2,1,4,2,9,c0
5,3,2,0,3,1,7,4,1,c0
2,3,9,0,2,1,6,4,2,c3
1,3,1,0,0,0,1,4,3,c3
5,3,3,0,0,0,6,3,9,c0
5,0,3,0,0,1,4,2,9,c0
2,0,3,0,4,0,2,7,9,c0
2,0,10,0,2,0,6,4,2,c3
5,3,2,0,0,1,5,2,9,c0
5,3,6,0,0,1,6,4,9,c0
4,0,5,0,9,0,11,1,8,c4
2,3,9,0,4,1,5,2,9,c0
5,3,2,0,8,1,6,4,0,c0
2,3,2,0,4,0,1,7,9,c0
5,3,6,0,0,0,8,4,9,c0
5,3,0,0,0,0,4,2,9,c0
5,3,2,0,0,1,7,4,2,c0
5,3,3,0,0,0,5,3,9,c0
5,0,3,0,0,0,6,3,9,c0
5,4,3,0,0,1,5,3,9,c0
5,0,6,0,0,0,6,3,9,c0
0,3,3,0,2,1,4,2,9,c0
5,3,11,0,0,1,8,5,0,c0
5,3,2,0,0,0,5,2,9,c0
5,3,2,0,0,0,6,3,9,c0
5,3,11,0,0,1,8,4,9,c0
5,3,3,0,7,0,8,5,3,c0
5,3,1,0,0,0,6,4,2,c0
5,3,5,0,0,1,5,3,9,c0
2,3,1,0,4,1,1,7,9,c0
5,3,2,0,0,1,4,2,9,c0
4,3,11,0,6,1,11,2,1,c4
5,3,6,0,0,1,8,4,9,c0
3,3,11,0,5,1,8,4,9,c0
5,0,6,0,0,0,7,3,9,c0
5,3,11,0,0,0,8,4,2,c0
5,3,2,0,0,0,5,2,9,c0
1,3,1,0,8,1,0,4,5,c3
5,4,3,0,0,0,5,2,9,c0
5,4,2,0,0,0,7,4,9,c0
5,3,2,0,0,1,4,2,9,c0
1,3,10,0,4,0,6,4,9,c0
5,3,0,0,0,0,5,3,9,c0
4,0,4,0,9,1,11,1,8,c4
5,3,4,0,0,0,6,3,9,c0
1,3,9,0,0,1,6,4,2,c3
5,3,3,0,0,1,7,4,9,c0
5,3,2,0,0,1,6,4,2,c0
0,4,6,0,2,1,4,2,9,c0
1,3,9,0,0,0,5,4,2,c3
1,3,6,0,4,1,4,2,9,c0
5,3,9,0,0,0,8,4,9,c0
2,0,10,0,0,0,7,4,0,c3
5,3,6,0,0,0,6,3,9,c0
5,3,5,0,2,0,4,2,9,c0
2,0,11,0,4,0,8,4,9,c0
4,6,1,0,9,1,11,1,8,c4
5,0,1,0,0,0,4,2,9,c0
5,0,6,0,0,1,8,4,9,c0
5,4,0,0,0,0,5,2,9,c0
4,1,11,0,5,1,2,4,0,c2
5,3,4,0,0,1,6,3,9,c0
5,3,1,0,0,0,6,4,9,c0
5,3,1,0,2,0,4,7,9,c0
5,3,2,0,0,0,6,4,2,c0
1,0,1,0,1,0,1,6,7,c3
5,3,4,0,0,0,5,2,9,c0
2,4,1,0,0,1,1,4,1,c3
1,3,1,0,0,0,1,4,0,c3
2,3,8,0,7,0,4,6,5,c3
5,3,6,0,0,1,8,4,9,c0
5,3,3,0,0,1,6,3,9,c0
2,3,1,0,7,0,0,4,5,c3
5,3,3,0,0,0,6,3,9,c0
5,3,1,0,0,0,5,3,9,c0
5,3,1,0,0,1,4,2,9,c0
5,3,3,0,7,0,8,5,3,c0
5,3,1,0,0,1,4,2,9,c0
5,4,1,0,2,0,2,7,9,c0
5,3,2,0,2,0,4,2,9,c0
5,3,3,0,0,0,5,2,9,c0
4,4,11,0,6,0,11,2,1,c4
3,0,3,0,4,0,2,7,9,c0
2,3,0,0,7,0,0,4,5,c3
5,3,2,0,0,0,6,3,9,c0
2,3,1,0,0,1,1,4,1,c3
5,3,5,0,0,0,5,2,9,c0
5,0,0,0,0,1,5,3,9,c0
2,0,9,0,2,0,5,4,2,c3
5,3,3,0,0,1,5,2,9,c0
0,3,7,0,4,0,5,2,9,c0
2,3,9,0,2,1,6,4,2,c3
2,3,1,0,0,1,1,4,1,c3
1,3,9,0,2,0,5,4,2,c3
2,3,9,0,0,0,6,4,2,c3
5,3,11,0,0,1,8,4,9,c0
1,3,10,0,2,0,6,4,2,c3
5,3,4,0,7,0,8,5,1,c0
5,3,2,0,0,0,7,3,9,c0
5,3,3,0,0,1,8,4,2,c0
5,4,2,0,0,0,5,3,9,c0
5,3,0,0,0,1,6,4,2,c0
3,3,6,0,4,1,3,2,9,c0
5,3,5,0,0,0,5,2,9,c0
4,4,6,0,1,0,11,6,7,c4
1,3,1,0,0,1,1,3,0,c3
5,0,3,0,0,0,5,2,9,c0
1,0,6,0,4,0,4,2,9,c0
5,3,0,0,0,0,4,2,9,c0
1,3,9,0,0,1,6,4,2,c3
4,0,5,0,9,1,11,1,8,c4
5,4,4,0,0,0,8,4,9,c0
5,0,6,0,0,0,8,4,9,c0
5,3,1,0,7,1,6,4,1,c0
5,3,1,0,8,0,6,4,0,c0
5,3,1,0,1,1,6,6,5,c0
1,4,9,0,2,1,6,4,2,c3
5,3,2,0,0,0,6,4,2,c0
5,3,6,0,0,0,7,4,9,c0
5,3,6,0,0,1,8,4,9,c0
2,0,10,0,2,0,6,4,2,c3
5,4,3,0,0,0,6,3,9,c0
1,3,1,0,4,1,1,7,9,c0
5,3,6,0,0,0,8,3,9,c0
5,0,0,0,0,0,4,2,9,c0
5,3,9,0,3,1,8,5,1,c0
5,3,11,0,0,1,8,4,2,c0
5,3,6,0,0,0,6,3,9,c0
1,0,9,0,2,0,5,3,2,c3
5,4,5,0,0,0,6,3,9,c0
5,3,11,0,0,1,8,5,0,c0
2,3,9,0,7,1,5,6,5,c3
3,4,11,0,5,1,8,4,9,c0
5,3,6,0,0,1,6,3,9,c0
5,4,2,0,0,0,4,2,9,c0
1,3,9,0,8,1,5,5,3,c3
2,3,9,0,0,1,6,4,2,c3
2,3,1,0,3,0,1,4,5,c3
5,3,1,0,0,1,6,4,2,c0
5,3,3,0,0,1,7,4,9,c0
5,3,0,0,0,1,5,4,2,c0
1,3,0,0,1,1,0,6,6,c3
5,3,4,0,2,1,4,2,9,c0
5,3,3,0,0,1,5,3,9,c0
5,3,6,0,0,0,6,3,9,c0
5,3,3,0,0,0,5,2,9,c0
5,3,1,0,7,1,6,5,4,c0
1,3,9,0,7,1,5,6,5,c3
2,0,2,0,7,1,2,5,5,c3
